,class,label,numeric_uri,label_uri
850,http://semanticscience.org/resource/SIO_001187,database row,sio:SIO_001187,sio:DatabaseRow
851,http://semanticscience.org/resource/SIO_001184,slope,sio:SIO_001184,sio:Slope
852,http://semanticscience.org/resource/SIO_010383,drug regulatory authority,sio:SIO_010383,sio:DrugRegulatoryAuthority
853,http://semanticscience.org/resource/SIO_000510,model,sio:SIO_000510,sio:Model
854,http://semanticscience.org/resource/SIO_000116,name,sio:SIO_000116,sio:Name
855,http://semanticscience.org/resource/SIO_000707,student role,sio:SIO_000707,sio:StudentRole
856,http://semanticscience.org/resource/SIO_010085,gene regulatory component,sio:SIO_010085,sio:GeneRegulatoryComponent
857,http://semanticscience.org/resource/SIO_000036,predicted,sio:SIO_000036,sio:Predicted
858,http://semanticscience.org/resource/SIO_000404,professor,sio:SIO_000404,sio:Professor
859,http://semanticscience.org/resource/SIO_011112,californium atom,sio:SIO_011112,sio:CaliforniumAtom
860,http://semanticscience.org/resource/SIO_001288,temporal qualifier,sio:SIO_001288,sio:TemporalQualifier
861,http://semanticscience.org/resource/SIO_000800,co-enzyme role,sio:SIO_000800,sio:Co-enzymeRole
862,http://semanticscience.org/resource/SIO_000621,formal specification,sio:SIO_000621,sio:FormalSpecification
863,http://semanticscience.org/resource/SIO_001395,carbohydrate,sio:SIO_001395,sio:Carbohydrate
864,http://semanticscience.org/resource/SIO_001283,discouragement,sio:SIO_001283,sio:Discouragement
865,http://semanticscience.org/resource/SIO_001221,to describe,sio:SIO_001221,sio:ToDescribe
866,http://semanticscience.org/resource/SIO_001340,full,sio:SIO_001340,sio:Full
867,http://semanticscience.org/resource/SIO_011087,ununhexium atom,sio:SIO_011087,sio:UnunhexiumAtom
868,http://semanticscience.org/resource/SIO_000368,equation,sio:SIO_000368,sio:Equation
869,http://semanticscience.org/resource/SIO_000091,action specification,sio:SIO_000091,sio:ActionSpecification
870,http://semanticscience.org/resource/SIO_000259,argument,sio:SIO_000259,sio:Argument
871,http://semanticscience.org/resource/SIO_010445,exon,sio:SIO_010445,sio:Exon
872,http://semanticscience.org/resource/SIO_011015,sulfur atom,sio:SIO_011015,sio:SulfurAtom
873,http://semanticscience.org/resource/SIO_001019,dose,sio:SIO_001019,sio:Dose
874,http://semanticscience.org/resource/SIO_001039,written,sio:SIO_001039,sio:Written
875,http://semanticscience.org/resource/SIO_010018,deoxyribonucleic acid sequence,sio:SIO_010018,sio:DeoxyribonucleicAcidSequence
876,http://semanticscience.org/resource/SIO_010459,polar solvent,sio:SIO_010459,sio:PolarSolvent
877,http://semanticscience.org/resource/SIO_001325,home phone number,sio:SIO_001325,sio:HomePhoneNumber
878,http://semanticscience.org/resource/SIO_000237,namespace label,sio:SIO_000237,sio:NamespaceLabel
879,http://semanticscience.org/resource/SIO_000870,surprise,sio:SIO_000870,sio:Surprise
880,http://semanticscience.org/resource/SIO_000418,time instant,sio:SIO_000418,sio:TimeInstant
881,http://semanticscience.org/resource/SIO_000561,molecular orbital,sio:SIO_000561,sio:MolecularOrbital
882,http://semanticscience.org/resource/SIO_000726,administrative role,sio:SIO_000726,sio:AdministrativeRole
883,http://semanticscience.org/resource/SIO_011103,lutetium atom,sio:SIO_011103,sio:LutetiumAtom
884,http://semanticscience.org/resource/SIO_000841,guilt,sio:SIO_000841,sio:Guilt
885,http://semanticscience.org/resource/SIO_001064,community,sio:SIO_001064,sio:Community
886,http://semanticscience.org/resource/SIO_000949,apprehension,sio:SIO_000949,sio:Apprehension
887,http://semanticscience.org/resource/SIO_000077,generic name,sio:SIO_000077,sio:GenericName
888,http://semanticscience.org/resource/SIO_001350,gene-disease association linked with genomic alterations,sio:SIO_001350,sio:Gene-diseaseAssociationLinkedWithGenomicAlterations
889,http://semanticscience.org/resource/SIO_000048,3D extent quantity,sio:SIO_000048,sio:3DExtentQuantity
890,http://semanticscience.org/resource/SIO_000597,solid state hard drive,sio:SIO_000597,sio:SolidStateHardDrive
891,http://semanticscience.org/resource/SIO_000816,apathy,sio:SIO_000816,sio:Apathy
892,http://semanticscience.org/resource/SIO_000200,results section,sio:SIO_000200,sio:ResultsSection
893,http://semanticscience.org/resource/SIO_000012,organization,sio:SIO_000012,sio:Organization
894,http://semanticscience.org/resource/SIO_000129,ontology document,sio:SIO_000129,sio:OntologyDocument
895,http://semanticscience.org/resource/SIO_001179,full agreement,sio:SIO_001179,sio:FullAgreement
896,http://semanticscience.org/resource/SIO_000591,destroying,sio:SIO_000591,sio:Destroying
897,http://semanticscience.org/resource/SIO_010051,biological fluid,sio:SIO_010051,sio:BiologicalFluid
898,http://semanticscience.org/resource/SIO_000435,second,sio:SIO_000435,sio:Second
899,http://semanticscience.org/resource/SIO_010030,monosaccharide,sio:SIO_010030,sio:Monosaccharide
900,http://semanticscience.org/resource/SIO_001146,increased object production from increased regulation,sio:SIO_001146,sio:IncreasedObjectProductionFromIncreasedRegulation
901,http://semanticscience.org/resource/SIO_000440,3D cartesian point,sio:SIO_000440,sio:3DCartesianPoint
902,http://semanticscience.org/resource/SIO_001137,increased duration of process from increased regulation,sio:SIO_001137,sio:IncreasedDurationOfProcessFromIncreasedRegulation
903,http://semanticscience.org/resource/SIO_000928,radar,sio:SIO_000928,sio:Radar
904,http://semanticscience.org/resource/SIO_010040,binding site,sio:SIO_010040,sio:BindingSite
905,http://semanticscience.org/resource/SIO_010372,to be activated,sio:SIO_010372,sio:ToBeActivated
906,http://semanticscience.org/resource/SIO_000713,doctor role,sio:SIO_000713,sio:DoctorRole
907,http://semanticscience.org/resource/SIO_000849,jealousy,sio:SIO_000849,sio:Jealousy
908,http://semanticscience.org/resource/SIO_001373,legal document,sio:SIO_001373,sio:LegalDocument
909,http://semanticscience.org/resource/SIO_010378,non-cellular organism,sio:SIO_010378,sio:Non-cellularOrganism
910,http://semanticscience.org/resource/SIO_011114,fermium atom,sio:SIO_011114,sio:FermiumAtom
911,http://semanticscience.org/resource/SIO_001031,minor version number,sio:SIO_001031,sio:MinorVersionNumber
912,http://semanticscience.org/resource/SIO_011002,hydrogen atom,sio:SIO_011002,sio:HydrogenAtom
913,http://semanticscience.org/resource/SIO_001182,ribosomal RNA gene,sio:SIO_001182,sio:RibosomalRNAGene
914,http://semanticscience.org/resource/SIO_010777,enantiomer,sio:SIO_010777,sio:Enantiomer
915,http://semanticscience.org/resource/SIO_000943,start position,sio:SIO_000943,sio:StartPosition
916,http://semanticscience.org/resource/SIO_001219,to test a hypothesis,sio:SIO_001219,sio:ToTestAHypothesis
917,http://semanticscience.org/resource/SIO_000799,cofactor role,sio:SIO_000799,sio:CofactorRole
918,http://semanticscience.org/resource/SIO_000463,logarithmic value axis,sio:SIO_000463,sio:LogarithmicValueAxis
919,http://semanticscience.org/resource/SIO_000026,object quality,sio:SIO_000026,sio:ObjectQuality
920,http://semanticscience.org/resource/SIO_011079,hassium atom,sio:SIO_011079,sio:HassiumAtom
921,http://semanticscience.org/resource/SIO_010049,molecular site,sio:SIO_010049,sio:MolecularSite
922,http://semanticscience.org/resource/SIO_000189,acknowledgements section,sio:SIO_000189,sio:AcknowledgementsSection
923,http://semanticscience.org/resource/SIO_000549,to reduce the activation energy,sio:SIO_000549,sio:ToReduceTheActivationEnergy
924,http://semanticscience.org/resource/SIO_000912,measurement scale,sio:SIO_000912,sio:MeasurementScale
925,http://semanticscience.org/resource/SIO_000383,to excite,sio:SIO_000383,sio:ToExcite
926,http://semanticscience.org/resource/SIO_010075,nucleotide residue,sio:SIO_010075,sio:NucleotideResidue
927,http://semanticscience.org/resource/SIO_001342,gene-disease association linked with modifying mutation,sio:SIO_001342,sio:Gene-diseaseAssociationLinkedWithModifyingMutation
928,http://semanticscience.org/resource/SIO_010353,to breathe,sio:SIO_010353,sio:ToBreathe
929,http://semanticscience.org/resource/SIO_000821,contempt,sio:SIO_000821,sio:Contempt
930,http://semanticscience.org/resource/SIO_000492,to consume,sio:SIO_000492,sio:ToConsume
931,http://semanticscience.org/resource/SIO_000688,institute,sio:SIO_000688,sio:Institute
932,http://semanticscience.org/resource/SIO_000090,specification,sio:SIO_000090,sio:Specification
933,http://semanticscience.org/resource/SIO_010097,pre-mRNA,sio:SIO_010097,sio:Pre-mrna
934,http://semanticscience.org/resource/SIO_000076,plan,sio:SIO_000076,sio:Plan
935,http://semanticscience.org/resource/SIO_001289,never,sio:SIO_001289,sio:Never
936,http://semanticscience.org/resource/SIO_001267,nullizygous,sio:SIO_001267,sio:Nullizygous
937,http://semanticscience.org/resource/SIO_001291,most of the time,sio:SIO_001291,sio:MostOfTheTime
938,http://semanticscience.org/resource/SIO_001333,arc,sio:SIO_001333,sio:Arc
939,http://semanticscience.org/resource/SIO_001344,gene-disease association linked with germline causal mutation,sio:SIO_001344,sio:Gene-diseaseAssociationLinkedWithGermlineCausalMutation
940,http://semanticscience.org/resource/SIO_000143,exclusion criterion,sio:SIO_000143,sio:ExclusionCriterion
941,http://semanticscience.org/resource/SIO_010044,atom,sio:SIO_010044,sio:Atom
942,http://semanticscience.org/resource/SIO_000184,legal name,sio:SIO_000184,sio:LegalName
943,http://semanticscience.org/resource/SIO_000158,book series,sio:SIO_000158,sio:BookSeries
944,http://semanticscience.org/resource/SIO_010094,to serve as a primer for DNA synthesis,sio:SIO_010094,sio:ToServeAsAPrimerForDNASynthesis
945,http://semanticscience.org/resource/SIO_001150,regulation of object consumption,sio:SIO_001150,sio:RegulationOfObjectConsumption
946,http://semanticscience.org/resource/SIO_001385,notation,sio:SIO_001385,sio:Notation
947,http://semanticscience.org/resource/SIO_000858,pleasure,sio:SIO_000858,sio:Pleasure
948,http://semanticscience.org/resource/SIO_001102,to interact and to be interacted with,sio:SIO_001102,sio:ToInteractAndToBeInteractedWith
949,http://semanticscience.org/resource/SIO_001136,regulation of process duration,sio:SIO_001136,sio:RegulationOfProcessDuration
950,http://semanticscience.org/resource/SIO_011097,terbium atom,sio:SIO_011097,sio:TerbiumAtom
951,http://semanticscience.org/resource/SIO_001060,planned,sio:SIO_001060,sio:Planned
952,http://semanticscience.org/resource/SIO_001183,statement,sio:SIO_001183,sio:Statement
953,http://semanticscience.org/resource/SIO_001330,metadata,sio:SIO_001330,sio:Metadata
954,http://semanticscience.org/resource/SIO_000466,global maximal stationary point,sio:SIO_000466,sio:GlobalMaximalStationaryPoint
955,http://semanticscience.org/resource/SIO_001116,union,sio:SIO_001116,sio:Union
956,http://semanticscience.org/resource/SIO_010003,organ,sio:SIO_010003,sio:Organ
957,http://semanticscience.org/resource/SIO_011034,bromine atom,sio:SIO_011034,sio:BromineAtom
958,http://semanticscience.org/resource/SIO_000067,namespace,sio:SIO_000067,sio:Namespace
959,http://semanticscience.org/resource/SIO_000295,collection of documents,sio:SIO_000295,sio:CollectionOfDocuments
960,http://semanticscience.org/resource/SIO_001394,evidence,sio:SIO_001394,sio:Evidence
961,http://semanticscience.org/resource/SIO_000179,label,sio:SIO_000179,sio:Label
962,http://semanticscience.org/resource/SIO_010035,gene,sio:SIO_010035,sio:Gene
963,http://semanticscience.org/resource/SIO_010371,to lose an electron,sio:SIO_010371,sio:ToLoseAnElectron
964,http://semanticscience.org/resource/SIO_011094,samarium atom,sio:SIO_011094,sio:SamariumAtom
965,http://semanticscience.org/resource/SIO_000016,role,sio:SIO_000016,sio:Role
966,http://semanticscience.org/resource/SIO_000381,to immobilize,sio:SIO_000381,sio:ToImmobilize
967,http://semanticscience.org/resource/SIO_000582,birthing,sio:SIO_000582,sio:Birthing
968,http://semanticscience.org/resource/SIO_000475,biological quality,sio:SIO_000475,sio:BiologicalQuality
969,http://semanticscience.org/resource/SIO_011001,carbon atom,sio:SIO_011001,sio:CarbonAtom
970,http://semanticscience.org/resource/SIO_010503,dipole-dipole interaction,sio:SIO_010503,sio:Dipole-dipoleInteraction
971,http://semanticscience.org/resource/SIO_001338,mereological quality,sio:SIO_001338,sio:MereologicalQuality
972,http://semanticscience.org/resource/SIO_001236,data collection device,sio:SIO_001236,sio:DataCollectionDevice
973,http://semanticscience.org/resource/SIO_010367,to be combined,sio:SIO_010367,sio:ToBeCombined
974,http://semanticscience.org/resource/SIO_000396,file,sio:SIO_000396,sio:File
975,http://semanticscience.org/resource/SIO_000534,positionally oriented line,sio:SIO_000534,sio:PositionallyOrientedLine
976,http://semanticscience.org/resource/SIO_010066,sequence alignment,sio:SIO_010066,sio:SequenceAlignment
977,http://semanticscience.org/resource/SIO_000409,mutual disposition,sio:SIO_000409,sio:MutualDisposition
978,http://semanticscience.org/resource/SIO_000801,prosthetic group role,sio:SIO_000801,sio:ProstheticGroupRole
979,http://semanticscience.org/resource/SIO_010285,molecular complex formation,sio:SIO_010285,sio:MolecularComplexFormation
980,http://semanticscience.org/resource/SIO_000431,century,sio:SIO_000431,sio:Century
981,http://semanticscience.org/resource/SIO_000043,thickness,sio:SIO_000043,sio:Thickness
982,http://semanticscience.org/resource/SIO_000078,language entity,sio:SIO_000078,sio:LanguageEntity
983,http://semanticscience.org/resource/SIO_001363,to maintain information,sio:SIO_001363,sio:ToMaintainInformation
984,http://semanticscience.org/resource/SIO_011017,argon atom,sio:SIO_011017,sio:ArgonAtom
985,http://semanticscience.org/resource/SIO_010453,acid,sio:SIO_010453,sio:Acid
986,http://semanticscience.org/resource/SIO_011057,hafnium atom,sio:SIO_011057,sio:HafniumAtom
987,http://semanticscience.org/resource/SIO_001378,analyte,sio:SIO_001378,sio:Analyte
988,http://semanticscience.org/resource/SIO_011009,neon atom,sio:SIO_011009,sio:NeonAtom
989,http://semanticscience.org/resource/SIO_000744,learning,sio:SIO_000744,sio:Learning
990,http://semanticscience.org/resource/SIO_010775,stereoisomer,sio:SIO_010775,sio:Stereoisomer
991,http://semanticscience.org/resource/SIO_000299,quote,sio:SIO_000299,sio:Quote
992,http://semanticscience.org/resource/SIO_000839,gratitude,sio:SIO_000839,sio:Gratitude
993,http://semanticscience.org/resource/SIO_000864,satisfaction,sio:SIO_000864,sio:Satisfaction
994,http://semanticscience.org/resource/SIO_001322,IP number,sio:SIO_001322,sio:IPNumber
995,http://semanticscience.org/resource/SIO_010776,diastereomer,sio:SIO_010776,sio:Diastereomer
996,http://semanticscience.org/resource/SIO_001290,some of the time,sio:SIO_001290,sio:SomeOfTheTime
997,http://semanticscience.org/resource/SIO_000862,remorse,sio:SIO_000862,sio:Remorse
998,http://semanticscience.org/resource/SIO_000501,polygon edge,sio:SIO_000501,sio:PolygonEdge
999,http://semanticscience.org/resource/SIO_000377,to demagnify,sio:SIO_000377,sio:ToDemagnify
1000,http://semanticscience.org/resource/SIO_010037,chemical element,sio:SIO_010037,sio:ChemicalElement
1001,http://semanticscience.org/resource/SIO_000262,conclusion,sio:SIO_000262,sio:Conclusion
1002,http://semanticscience.org/resource/SIO_010036,biochemical reaction,sio:SIO_010036,sio:BiochemicalReaction
1003,http://semanticscience.org/resource/SIO_000171,document component,sio:SIO_000171,sio:DocumentComponent
1004,http://semanticscience.org/resource/SIO_001012,healthy,sio:SIO_001012,sio:Healthy
1005,http://semanticscience.org/resource/SIO_001248,open interval,sio:SIO_001248,sio:OpenInterval
1006,http://semanticscience.org/resource/SIO_000469,graph title,sio:SIO_000469,sio:GraphTitle
1007,http://semanticscience.org/resource/SIO_000290,university,sio:SIO_000290,sio:University
1008,http://semanticscience.org/resource/SIO_001216,fatal,sio:SIO_001216,sio:Fatal
1009,http://semanticscience.org/resource/SIO_000279,mass,sio:SIO_000279,sio:Mass
1010,http://semanticscience.org/resource/SIO_000895,to fluoresce,sio:SIO_000895,sio:ToFluoresce
1011,http://semanticscience.org/resource/SIO_000198,materials section,sio:SIO_000198,sio:MaterialsSection
1012,http://semanticscience.org/resource/SIO_000402,z cartesian coordinate,sio:SIO_000402,sio:ZCartesianCoordinate
1013,http://semanticscience.org/resource/SIO_001229,small nucleolar RNA (snoRNA) gene,sio:SIO_001229,sio:SmallNucleolarRNA(snorna)Gene
1014,http://semanticscience.org/resource/SIO_010783,homocyclic ring,sio:SIO_010783,sio:HomocyclicRing
1015,http://semanticscience.org/resource/SIO_010365,to be cleaved,sio:SIO_010365,sio:ToBeCleaved
1016,http://semanticscience.org/resource/SIO_000032,end date,sio:SIO_000032,sio:EndDate
1017,http://semanticscience.org/resource/SIO_001354,week,sio:SIO_001354,sio:Week
1018,http://semanticscience.org/resource/SIO_000605,sound wave,sio:SIO_000605,sio:SoundWave
1019,http://semanticscience.org/resource/SIO_000854,misery,sio:SIO_000854,sio:Misery
1020,http://semanticscience.org/resource/SIO_000910,geographic heatmap,sio:SIO_000910,sio:GeographicHeatmap
1021,http://semanticscience.org/resource/SIO_000940,mereological chart,sio:SIO_000940,sio:MereologicalChart
1022,http://semanticscience.org/resource/SIO_000167,master's thesis,sio:SIO_000167,sio:Master'sThesis
1023,http://semanticscience.org/resource/SIO_000297,movie,sio:SIO_000297,sio:Movie
1024,http://semanticscience.org/resource/SIO_000546,collection of points,sio:SIO_000546,sio:CollectionOfPoints
1025,http://semanticscience.org/resource/SIO_000966,agreement,sio:SIO_000966,sio:Agreement
1026,http://semanticscience.org/resource/SIO_000899,chromosome,sio:SIO_000899,sio:Chromosome
1027,http://semanticscience.org/resource/SIO_000256,proposition,sio:SIO_000256,sio:Proposition
1028,http://semanticscience.org/resource/SIO_000476,cellular quality,sio:SIO_000476,sio:CellularQuality
1029,http://semanticscience.org/resource/SIO_000860,rage,sio:SIO_000860,sio:Rage
1030,http://semanticscience.org/resource/SIO_000618,standard,sio:SIO_000618,sio:Standard
1031,http://semanticscience.org/resource/SIO_010456,ion,sio:SIO_010456,sio:Ion
1032,http://semanticscience.org/resource/SIO_010376,unicellular organism,sio:SIO_010376,sio:UnicellularOrganism
1033,http://semanticscience.org/resource/SIO_010781,aromatic ring,sio:SIO_010781,sio:AromaticRing
1034,http://semanticscience.org/resource/SIO_010501,aromatic bond,sio:SIO_010501,sio:AromaticBond
1035,http://semanticscience.org/resource/SIO_000788,linear position,sio:SIO_000788,sio:LinearPosition
1036,http://semanticscience.org/resource/SIO_000257,dimensionless quantity,sio:SIO_000257,sio:DimensionlessQuantity
1037,http://semanticscience.org/resource/SIO_000379,perception,sio:SIO_000379,sio:Perception
1038,http://semanticscience.org/resource/SIO_001075,microarray probe set identifier,sio:SIO_001075,sio:MicroarrayProbeSetIdentifier
1039,http://semanticscience.org/resource/SIO_001002,differential diagnosis,sio:SIO_001002,sio:DifferentialDiagnosis
1040,http://semanticscience.org/resource/SIO_000891,toxic role,sio:SIO_000891,sio:ToxicRole
1041,http://semanticscience.org/resource/SIO_000732,molecular identifier,sio:SIO_000732,sio:MolecularIdentifier
1042,http://semanticscience.org/resource/SIO_000112,capability,sio:SIO_000112,sio:Capability
1043,http://semanticscience.org/resource/SIO_000843,hope,sio:SIO_000843,sio:Hope
1044,http://semanticscience.org/resource/SIO_000742,local maximum stationary point,sio:SIO_000742,sio:LocalMaximumStationaryPoint
1045,http://semanticscience.org/resource/SIO_001258,set item,sio:SIO_001258,sio:SetItem
1046,http://semanticscience.org/resource/SIO_011043,ruthenium atom,sio:SIO_011043,sio:RutheniumAtom
1047,http://semanticscience.org/resource/SIO_001367,frequency,sio:SIO_001367,sio:Frequency
1048,http://semanticscience.org/resource/SIO_000714,nurse role,sio:SIO_000714,sio:NurseRole
1049,http://semanticscience.org/resource/SIO_000317,spatial specification,sio:SIO_000317,sio:SpatialSpecification
1050,http://semanticscience.org/resource/SIO_010001,cell,sio:SIO_010001,sio:Cell
1051,http://semanticscience.org/resource/SIO_000919,reproducing,sio:SIO_000919,sio:Reproducing
1052,http://semanticscience.org/resource/SIO_000071,coordinate,sio:SIO_000071,sio:Coordinate
1053,http://semanticscience.org/resource/SIO_011016,chlorine atom,sio:SIO_011016,sio:ChlorineAtom
1054,http://semanticscience.org/resource/SIO_000349,to separate,sio:SIO_000349,sio:ToSeparate
1055,http://semanticscience.org/resource/SIO_001044,viroid,sio:SIO_001044,sio:Viroid
1056,http://semanticscience.org/resource/SIO_001078,differential gene expression ratio,sio:SIO_001078,sio:DifferentialGeneExpressionRatio
1057,http://semanticscience.org/resource/SIO_000092,biopolymer,sio:SIO_000092,sio:Biopolymer
1058,http://semanticscience.org/resource/SIO_000173,affiliation,sio:SIO_000173,sio:Affiliation
1059,http://semanticscience.org/resource/SIO_000483,phrase,sio:SIO_000483,sio:Phrase
1060,http://semanticscience.org/resource/SIO_001085,to remove a covalent bond,sio:SIO_001085,sio:ToRemoveACovalentBond
1061,http://semanticscience.org/resource/SIO_000942,numeric label,sio:SIO_000942,sio:NumericLabel
1062,http://semanticscience.org/resource/SIO_000574,active movement,sio:SIO_000574,sio:ActiveMovement
1063,http://semanticscience.org/resource/SIO_001297,good quality,sio:SIO_001297,sio:GoodQuality
1064,http://semanticscience.org/resource/SIO_000815,anxiety,sio:SIO_000815,sio:Anxiety
1065,http://semanticscience.org/resource/SIO_001083,date of database submission,sio:SIO_001083,sio:DateOfDatabaseSubmission
1066,http://semanticscience.org/resource/SIO_000146,monomer,sio:SIO_000146,sio:Monomer
1067,http://semanticscience.org/resource/SIO_011006,nitrogen atom,sio:SIO_011006,sio:NitrogenAtom
1068,http://semanticscience.org/resource/SIO_000046,length of perimeter,sio:SIO_000046,sio:LengthOfPerimeter
1069,http://semanticscience.org/resource/SIO_001013,age,sio:SIO_001013,sio:Age
1070,http://semanticscience.org/resource/SIO_000186,document version,sio:SIO_000186,sio:DocumentVersion
1071,http://semanticscience.org/resource/SIO_000141,criterion,sio:SIO_000141,sio:Criterion
1072,http://semanticscience.org/resource/SIO_011131,collection of 3d molecular structure models,sio:SIO_011131,sio:CollectionOf3dMolecularStructureModels
1073,http://semanticscience.org/resource/SIO_000357,fitness,sio:SIO_000357,sio:Fitness
1074,http://semanticscience.org/resource/SIO_010532,metabolic pathway,sio:SIO_010532,sio:MetabolicPathway
1075,http://semanticscience.org/resource/SIO_010360,to modify oxidation state of,sio:SIO_010360,sio:ToModifyOxidationStateOf
1076,http://semanticscience.org/resource/SIO_000109,novel,sio:SIO_000109,sio:Novel
1077,http://semanticscience.org/resource/SIO_011013,silicon atom,sio:SIO_011013,sio:SiliconAtom
1078,http://semanticscience.org/resource/SIO_001181,full disagreement,sio:SIO_001181,sio:FullDisagreement
1079,http://semanticscience.org/resource/SIO_000505,polygon,sio:SIO_000505,sio:Polygon
1080,http://semanticscience.org/resource/SIO_010068,pairwise sequence alignment,sio:SIO_010068,sio:PairwiseSequenceAlignment
1081,http://semanticscience.org/resource/SIO_000296,website,sio:SIO_000296,sio:Website
1082,http://semanticscience.org/resource/SIO_000609,regulation of process,sio:SIO_000609,sio:RegulationOfProcess
1083,http://semanticscience.org/resource/SIO_001275,coding frame offset,sio:SIO_001275,sio:CodingFrameOffset
1084,http://semanticscience.org/resource/SIO_001379,protein domain,sio:SIO_001379,sio:ProteinDomain
1085,http://semanticscience.org/resource/SIO_001121,gene-disease biomarker association,sio:SIO_001121,sio:Gene-diseaseBiomarkerAssociation
1086,http://semanticscience.org/resource/SIO_010469,beta strand,sio:SIO_010469,sio:BetaStrand
1087,http://semanticscience.org/resource/SIO_000097,software entity,sio:SIO_000097,sio:SoftwareEntity
1088,http://semanticscience.org/resource/SIO_000581,locomotion,sio:SIO_000581,sio:Locomotion
1089,http://semanticscience.org/resource/SIO_000485,human,sio:SIO_000485,sio:Human
1090,http://semanticscience.org/resource/SIO_001059,gesturing,sio:SIO_001059,sio:Gesturing
1091,http://semanticscience.org/resource/SIO_001003,diagnostic opinion,sio:SIO_001003,sio:DiagnosticOpinion
1092,http://semanticscience.org/resource/SIO_000577,primary active transport,sio:SIO_000577,sio:PrimaryActiveTransport
1093,http://semanticscience.org/resource/SIO_000594,data transformation,sio:SIO_000594,sio:DataTransformation
1094,http://semanticscience.org/resource/SIO_000380,to contain,sio:SIO_000380,sio:ToContain
1095,http://semanticscience.org/resource/SIO_001021,expected value,sio:SIO_001021,sio:ExpectedValue
1096,http://semanticscience.org/resource/SIO_000598,hard disk drive,sio:SIO_000598,sio:HardDiskDrive
1097,http://semanticscience.org/resource/SIO_011119,biomolecular structure descriptor,sio:SIO_011119,sio:BiomolecularStructureDescriptor
1098,http://semanticscience.org/resource/SIO_001210,positive,sio:SIO_001210,sio:Positive
1099,http://semanticscience.org/resource/SIO_000578,secondary active transport,sio:SIO_000578,sio:SecondaryActiveTransport
1100,http://semanticscience.org/resource/SIO_010446,gene promoter,sio:SIO_010446,sio:GenePromoter
1101,http://semanticscience.org/resource/SIO_000624,chemical functional group,sio:SIO_000624,sio:ChemicalFunctionalGroup
1102,http://semanticscience.org/resource/SIO_000703,evolving,sio:SIO_000703,sio:Evolving
1103,http://semanticscience.org/resource/SIO_000354,dysfunction,sio:SIO_000354,sio:Dysfunction
1104,http://semanticscience.org/resource/SIO_000359,purpose,sio:SIO_000359,sio:Purpose
1105,http://semanticscience.org/resource/SIO_000915,numeric scale,sio:SIO_000915,sio:NumericScale
1106,http://semanticscience.org/resource/SIO_010362,substrate,sio:SIO_010362,sio:Substrate
1107,http://semanticscience.org/resource/SIO_001304,a little quantifier,sio:SIO_001304,sio:ALittleQuantifier
1108,http://semanticscience.org/resource/SIO_000275,term,sio:SIO_000275,sio:Term
1109,http://semanticscience.org/resource/SIO_011047,cadmium atom,sio:SIO_011047,sio:CadmiumAtom
1110,http://semanticscience.org/resource/SIO_001065,speculation,sio:SIO_001065,sio:Speculation
1111,http://semanticscience.org/resource/SIO_001343,gene-disease association linked with susceptibility mutation,sio:SIO_001343,sio:Gene-diseaseAssociationLinkedWithSusceptibilityMutation
1112,http://semanticscience.org/resource/SIO_000700,to disassociate,sio:SIO_000700,sio:ToDisassociate
1113,http://semanticscience.org/resource/SIO_000981,verbal language,sio:SIO_000981,sio:VerbalLanguage
1114,http://semanticscience.org/resource/SIO_000464,data series,sio:SIO_000464,sio:DataSeries
1115,http://semanticscience.org/resource/SIO_000640,increased,sio:SIO_000640,sio:Increased
1116,http://semanticscience.org/resource/SIO_011088,ununseptium atom,sio:SIO_011088,sio:UnunseptiumAtom
1117,http://semanticscience.org/resource/SIO_011003,helium atom,sio:SIO_011003,sio:HeliumAtom
1118,http://semanticscience.org/resource/SIO_011125,molecule,sio:SIO_011125,sio:Molecule
1119,http://semanticscience.org/resource/SIO_000647,process model,sio:SIO_000647,sio:ProcessModel
1120,http://semanticscience.org/resource/SIO_000889,molecular entity role,sio:SIO_000889,sio:MolecularEntityRole
1121,http://semanticscience.org/resource/SIO_010017,ribonucleic acid sequence,sio:SIO_010017,sio:RibonucleicAcidSequence
1122,http://semanticscience.org/resource/SIO_001006,drug drug interaction,sio:SIO_001006,sio:DrugDrugInteraction
1123,http://semanticscience.org/resource/SIO_001235,non-protein coding RNA (ncRNA),sio:SIO_001235,sio:Non-proteinCodingRNA(ncrna)
1124,http://semanticscience.org/resource/SIO_001313,excellent quality,sio:SIO_001313,sio:ExcellentQuality
1125,http://semanticscience.org/resource/SIO_011063,platinum atom,sio:SIO_011063,sio:PlatinumAtom
1126,http://semanticscience.org/resource/SIO_001033,text quality,sio:SIO_001033,sio:TextQuality
1127,http://semanticscience.org/resource/SIO_000183,personal name,sio:SIO_000183,sio:PersonalName
1128,http://semanticscience.org/resource/SIO_010447,start codon,sio:SIO_010447,sio:StartCodon
1129,http://semanticscience.org/resource/SIO_001315,author list,sio:SIO_001315,sio:AuthorList
1130,http://semanticscience.org/resource/SIO_010520,non-polar addition reaction,sio:SIO_010520,sio:Non-polarAdditionReaction
1131,http://semanticscience.org/resource/SIO_000182,last name,sio:SIO_000182,sio:LastName
1132,http://semanticscience.org/resource/SIO_011054,caesium atom,sio:SIO_011054,sio:CaesiumAtom
1133,http://semanticscience.org/resource/SIO_000528,increasing line,sio:SIO_000528,sio:IncreasingLine
